WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
7000	WBGene00011885		T21B10.3	Live	protein_coding_gene	0.0295018407072135	6.71966077307323	0.772296933714635	1
7001	WBGene00011886		T21B10.4	Live	protein_coding_gene	0.528477757530165	1.15571886307006	0.090190894260058	1
7002	WBGene00011887	set-17	T21B10.5	Live	protein_coding_gene	-0.0417726286300336	4.67577897016385	0.70505303901242	1
7003	WBGene00011888	cutl-15	T21B10.6	Live	protein_coding_gene	-0.0935155098139201	4.67742508907583	0.439420714478014	1
7004	WBGene00011890	mics-1	T21C9.1	Live	protein_coding_gene	-0.0670974632286925	4.67814472167752	0.523973636935476	1
7005	WBGene00011891	del-6	T21C9.3	Live	protein_coding_gene	-0.0764728898010459	6.99467088508017	0.67725056134853	1
7006	WBGene00011892	erh-1	T21C9.4	Live	protein_coding_gene	0.0746786035516784	3.0064798343735	0.657974336739316	1
7007	WBGene00011893		T21C9.6	Live	protein_coding_gene	0.126647798484153	5.83953604046263	0.302585982603325	1
7008	WBGene00011894	ttr-23	T21C9.8	Live	protein_coding_gene	-0.0239841539308764	4.69559775981524	0.84994755699495	1
7009	WBGene00011895		T21C9.9	Live	protein_coding_gene	0.294299557742929	2.2654826027657	0.522038878644386	1
7010	WBGene00011896		T21C9.11	Live	protein_coding_gene	-0.333208149708205	1.56677806889888	0.18100563638524	1
7011	WBGene00011897	scpl-4	T21C9.12	Live	protein_coding_gene	0.172405931975997	6.733417958752	0.0899204098417397	1
7012	WBGene00011898		T21C9.13	Live	protein_coding_gene	-0.0279886663526909	1.69581652889299	0.980647819086874	1
7013	WBGene00011899	nlp-68	T21C12.3	Live	protein_coding_gene	0.0531828220698684	4.46621231193167	0.662732194663445	1
7014	WBGene00011904	hlb-1	T21H8.1	Live	protein_coding_gene	-0.0317683498913657	6.85136617942302	0.732805594961513	1
7015	WBGene00011906	hsp-12.1	T22A3.2	Live	protein_coding_gene	-0.170201545567803	1.04325618786163	0.71615040215786	1
7016	WBGene00011908	pash-1	T22A3.5	Live	protein_coding_gene	0.369585576940448	3.03101762340843	0.0591839592830248	1
7017	WBGene00011912		T22C1.1	Live	protein_coding_gene	0.0372885825372965	4.80110934884723	0.76887584329311	1
7018	WBGene00011914	pigu-1	T22C1.3	Live	protein_coding_gene	0.0267600440600061	4.06398495552419	0.822196372327285	1
7019	WBGene00011916		T22C1.5	Live	protein_coding_gene	-0.0461926630105429	3.66971987074921	0.777889357205407	1
7020	WBGene00011917		T22C1.6	Live	protein_coding_gene	0.106133841704107	5.40115541094392	0.360925894377171	1
7021	WBGene00011920		T22C1.11	Live	protein_coding_gene	0.00381331759236417	5.3120713643603	0.975361113347283	1
7022	WBGene00011922		T22C8.1	Live	protein_coding_gene	-0.407734929616417	0.125870349697629	0.317535390060521	1
7023	WBGene00011923	chhy-1	T22C8.2	Live	protein_coding_gene	0.0630473312011371	2.45543013937042	0.745757598081381	1
7024	WBGene00011924		T22C8.3	Live	protein_coding_gene	-0.0147249742615542	3.39977865674782	0.940186913527522	1
7025	WBGene00011925		T22C8.4	Live	protein_coding_gene	0.135947396886571	-0.0322603499594678	0.915934599421463	1
7026	WBGene00011926	sptf-2	T22C8.5	Live	protein_coding_gene	0.43336231813142	0.515081988233937	0.197916236839489	1
7027	WBGene00011927		T22C8.6	Live	protein_coding_gene	0.0111556524654448	2.16197571215971	1	1
7028	WBGene00011928	cutl-12	T22C8.7	Live	protein_coding_gene	0.126961882546603	1.23986008208949	0.71569515182174	1
7029	WBGene00011930		T22G5.3	Live	protein_coding_gene	0.164226561751403	3.34455865969881	0.254120404996488	1
7030	WBGene00011931	srsx-19	T22G5.4	Live	protein_coding_gene	-0.122850038435883	2.14534566912822	0.647662547962044	1
7031	WBGene00011932	sptl-3	T22G5.5	Live	protein_coding_gene	0.120136887156573	5.73938924816563	0.249717064524226	1
7032	WBGene00011935	scrm-1	T22H2.5	Live	protein_coding_gene	7.92205744541279e-05	4.9541545054002	1	1
7033	WBGene00011936	pgrn-1	T22H2.6	Live	protein_coding_gene	0.0536590969201415	5.75223210749489	0.644915443173602	1
7034	WBGene00011937	ilc-17.1	T22H6.1	Live	protein_coding_gene	0.0887722759818732	1.3424813491039	0.799902613732953	1
7035	WBGene00011938	alh-13	T22H6.2	Live	protein_coding_gene	0.223057998665667	6.98808041757071	0.0795231788767708	1
7036	WBGene00011939	prmt-9	T23B5.1	Live	protein_coding_gene	-0.105605566460316	4.77727778496263	0.368449542956381	1
7037	WBGene00011940		T23B5.3	Live	protein_coding_gene	0.0454186588284029	5.52073774606441	0.669080986544234	1
7038	WBGene00011941		T23B5.4	Live	protein_coding_gene	-0.0493652130712774	1.46758502216307	0.858154766050636	1
7039	WBGene00011944		T23D8.3	Live	protein_coding_gene	0.156394686955846	8.33022151785314	0.0731972335164753	1
7040	WBGene00011945	alg-5	T23D8.7	Live	protein_coding_gene	0.296068086620745	2.74087145294606	0.105968973206841	1
7041	WBGene00011948	rocf-1	T23F1.5	Live	protein_coding_gene	0.0175937229528458	2.03579011852776	0.968910415238963	1
7042	WBGene00011949		T23F6.1	Live	protein_coding_gene	-0.0833567056343542	1.20921279679929	1	1
7043	WBGene00011952		T23F6.5	Live	protein_coding_gene	-0.106126871216825	0.81043210285455	1	1
7044	WBGene00011953	ppm-2	T23F11.1	Live	protein_coding_gene	0.0431632032308717	7.8051095428088	0.665854902476143	1
7045	WBGene00011955	cdka-1	T23F11.3	Live	protein_coding_gene	-0.0636999486364636	5.21299744300715	0.54675464570181	1
7046	WBGene00011956		T23F11.4	Live	protein_coding_gene	0.172447739440942	3.98953058963153	0.184425291456045	1
7047	WBGene00011957		T23F11.6	Live	protein_coding_gene	-0.32160497808946	-0.0362022837666489	0.447055259866373	1
7048	WBGene00011958		T23G4.2	Live	protein_coding_gene	0.176750143283628	1.64821551088582	0.522125766437295	1
7049	WBGene00011959	nyn-1	T23G4.3	Live	protein_coding_gene	0.19680567937471	2.76625531822179	0.252667525620808	1
7050	WBGene00011960	oac-48	T23G4.4	Live	protein_coding_gene	0.340902695059431	0.903453505898004	0.285687340711693	1
7051	WBGene00011962		T23G5.2	Live	protein_coding_gene	-0.0908132822885817	6.34391513748845	0.333142852658922	1
7052	WBGene00011963		T23G5.3	Live	protein_coding_gene	-0.0538923700666698	1.40530394988463	0.863175355975568	1
7053	WBGene00011964	saeg-2	T23G5.6	Live	protein_coding_gene	-0.0442280331983285	4.44320856043171	0.684468461497084	1
7054	WBGene00011965		T23G7.2	Live	protein_coding_gene	0.132370954066769	4.46170810480667	0.289646682907324	1
7055	WBGene00011966		T23G7.3	Live	protein_coding_gene	0.0845863303362296	9.46477967221276	0.374572776303707	1
7056	WBGene00011967	pir-1	T23G7.5	Live	protein_coding_gene	0.049451343114105	4.36596281535905	0.633822394511438	1
7057	WBGene00011968		T23G11.1	Live	protein_coding_gene	0.00813772522839014	0.36286361712469	0.999999999999999	1
7058	WBGene00011969		T23G11.4	Live	protein_coding_gene	-0.134997017458354	4.62531016952288	0.275965717611223	1
7059	WBGene00011970	rlbp-1	T23G11.5	Live	protein_coding_gene	0.111726387545445	5.25865613392075	0.276694523609391	1
7060	WBGene00011971	lron-9	T23G11.6	Live	protein_coding_gene	-0.0757581968750201	5.26120712490268	0.536454513449929	1
7061	WBGene00011972		T23G11.7	Live	protein_coding_gene	-0.0612412456134708	5.22124192382941	0.571702652972507	1
7062	WBGene00011973		T23G11.10	Live	protein_coding_gene	-0.381265521105417	0.000135271583438068	0.258261796964754	1
7063	WBGene00011974	xbx-5	T24A11.2	Live	protein_coding_gene	-0.0464723707512796	5.44494851632806	0.649780488482812	1
7064	WBGene00011975		T24B1.1	Live	protein_coding_gene	0.0711954402775912	5.78816077116667	0.435951990414085	1
7065	WBGene00011976		T24B8.2	Live	protein_coding_gene	0.0834090430903534	4.36942190798277	0.45489966001964	1
7066	WBGene00011977		T24B8.3	Live	protein_coding_gene	-0.0917510594492884	8.67865700040626	0.418959087169563	1
7067	WBGene00011978		T24B8.4	Live	protein_coding_gene	-0.0821793025870508	6.13028950446814	0.545678804921957	1
7068	WBGene00011979		T24B8.5	Live	protein_coding_gene	0.861600630974035	-0.420157649215302	0.278305604564633	1
7069	WBGene00011980		T24B8.7	Live	protein_coding_gene	-0.02136210601829	8.4450784532517	0.842704487043848	1
7070	WBGene00011984		T24C2.5	Live	protein_coding_gene	-0.299507775059608	2.54466192805306	0.126274089564554	1
7071	WBGene00011985		T24D1.2	Live	protein_coding_gene	-0.0395070900776181	4.40856850353871	0.768854658930313	1
7072	WBGene00011986		T24D1.3	Live	protein_coding_gene	0.00932105693543636	0.522615055780981	1	1
7073	WBGene00011988	har-2	T24D1.5	Live	protein_coding_gene	0.597313295274648	1.24095644008408	0.0561673476068682	1
7074	WBGene00011990		T24D5.2	Live	protein_coding_gene	-0.117503310152242	3.94146789673283	0.338135376946828	1
7075	WBGene00011994	samp-1	T24F1.2	Live	protein_coding_gene	0.100824414761194	5.72939503033619	0.313840676889141	1
7076	WBGene00011995	rsf-1	T24F1.3	Live	protein_coding_gene	-0.0130468967624236	5.65382599663837	0.886434325449084	1
7077	WBGene00011996		T24F1.4	Live	protein_coding_gene	-0.371663313094926	2.38707754331163	0.0262950489534266	0.958263845066097
7078	WBGene00011997	nlp-51	T24F1.5	Live	protein_coding_gene	-0.00622623106077461	5.4888778255861	0.962592670806255	1
7079	WBGene00011999		T24F1.7	Live	protein_coding_gene	-0.133746312774516	0.958422321999108	1	1
7080	WBGene00012000		T24H10.1	Live	protein_coding_gene	0.0861858952212861	5.22844942932719	0.399825790820698	1
7081	WBGene00012002		T24H10.4	Live	protein_coding_gene	0.0697561348899219	4.53079375497395	0.616488718266387	1
7082	WBGene00012004	dyrb-1	T24H10.6	Live	protein_coding_gene	-0.10422894567412	5.04540571184193	0.296147068573538	1
7083	WBGene00012005	1-Jun	T24H10.7	Live	protein_coding_gene	-0.0304567415197983	4.31494901434866	0.921468223186028	1
7084	WBGene00012007		T25B9.1	Live	protein_coding_gene	0.0761065386477825	4.14707100534844	0.57475312813816	1
7085	WBGene00012009		T25B9.3	Live	protein_coding_gene	-0.227700942045193	2.14929670104557	0.253781396539567	1
7086	WBGene00012013	ugt-54	T25B9.7	Live	protein_coding_gene	0.155451892197321	4.00261891857454	0.372925541645621	1
7087	WBGene00012014		T25B9.8	Live	protein_coding_gene	0.211661754619084	4.38786039690545	0.0636441532196032	1
7088	WBGene00012015		T25B9.9	Live	protein_coding_gene	0.12720928741014	7.57726004691757	0.253191546273573	1
7089	WBGene00012016	inpp-1	T25B9.10	Live	protein_coding_gene	-0.151706068544507	4.06868699789603	0.243765245377192	1
7090	WBGene00012017	shpk-1	T25C8.1	Live	protein_coding_gene	0.194152208051259	0.495664859794898	0.558472671035821	1
7091	WBGene00012018		T25C12.3	Live	protein_coding_gene	0.100702973783338	8.86688889951223	0.436632673912701	1
7092	WBGene00012019	dkf-2	T25E12.4	Live	protein_coding_gene	-0.132501475769374	7.31193793632351	0.217451408623913	1
7093	WBGene00012020	gyg-2	T25E12.5	Live	protein_coding_gene	-0.0893994069539928	3.37043463628871	0.664831021393067	1
7094	WBGene00012023	clec-34	T25E12.8	Live	protein_coding_gene	0.433805012545079	0.399205343990576	0.111179162808163	1
7095	WBGene00012026	srz-100	T25E12.11	Live	protein_coding_gene	0.169244883075232	0.336423426596889	0.56883270551246	1
7096	WBGene00012027	fbxa-127	T25E12.12	Live	protein_coding_gene	0.102826107268096	2.3949048860902	0.702082861281197	1
7097	WBGene00012028	srz-99	T25E12.13	Live	protein_coding_gene	0.21446723438608	1.7711189747979	0.477580545011344	1
7098	WBGene00012029		T25G3.1	Live	protein_coding_gene	-0.055020928783245	3.2394501788472	0.734881652518529	1
7099	WBGene00012030		T25G3.3	Live	protein_coding_gene	0.332306061906116	7.04607642935289	0.000175768479110299	0.0719244616519342
7100	WBGene00012031	gpdh-3	T25G3.4	Live	protein_coding_gene	0.00489172612990496	7.6602337424677	0.962055073752298	1
7101	WBGene00012032		T26C5.2	Live	protein_coding_gene	0.319596096928146	5.59044710812859	0.574261975259184	1
7102	WBGene00012033		T26C5.3	Live	protein_coding_gene	0.0641489581010676	7.00474438181941	0.618345790103189	1
7103	WBGene00012034		T26C5.4	Live	protein_coding_gene	-0.562640539226833	0.146375936162373	0.199353948203371	1
7104	WBGene00012035		T26C5.5	Live	protein_coding_gene	-0.40629823990926	2.64214225272447	0.0121627071242646	0.73771225667312
7105	WBGene00012036	clec-103	T26E3.1	Live	protein_coding_gene	0.203658841201674	-0.258407073501123	0.809685158330521	1
7106	WBGene00012037		T26E3.4	Live	protein_coding_gene	0.00712013224245986	3.14459137172484	0.979862852130196	1
7107	WBGene00012042		T26E3.10	Live	protein_coding_gene	0.113284670326581	0.030714821362355	0.815862517035864	1
7108	WBGene00012043	irld-52	T26E4.1	Live	protein_coding_gene	0.0190948248712246	0.145736992711394	1	1
7109	WBGene00012046		T26E4.4	Live	protein_coding_gene	-1.53499716298877	0.733454513931008	1	1
7110	WBGene00012056	nhr-285	T26E4.16	Live	protein_coding_gene	0.406258534856276	0.116215425692308	0.243275173763831	1
7111	WBGene00012059		T26G10.1	Live	protein_coding_gene	0.102696141546067	5.96127008371478	0.314119777368069	1
7112	WBGene00012062		T26G10.5	Live	protein_coding_gene	-0.202531206469761	1.92583525098712	0.309383850230276	1
7113	WBGene00012064	fbxb-115	T26H2.2	Live	protein_coding_gene	0.35765163059096	0.536423684898348	0.251812304347807	1
7114	WBGene00012068	oac-49	T26H2.7	Live	protein_coding_gene	0.00601592906604724	1.77474403856604	1	1
7115	WBGene00012070		T26H5.8	Live	protein_coding_gene	-0.487948953892378	2.43739415254315	0.0459795781144315	1
7116	WBGene00012073	cpd-2	T27A8.1	Live	protein_coding_gene	-0.131036812294278	3.66519198877765	0.245947570075144	1
7117	WBGene00012084	npr-15	T27D1.3	Live	protein_coding_gene	-0.0697778629682952	3.28524829658795	0.669817947357307	1
7118	WBGene00012085		T27D12.1	Live	protein_coding_gene	-0.239796458654315	6.19006128584394	0.266688753660545	1
7119	WBGene00012086	clec-144	T27D12.3	Live	protein_coding_gene	-0.221014566266238	-0.619622376674865	0.999999999999999	1
7120	WBGene00012094		T27E9.2	Live	protein_coding_gene	-0.116526268793223	7.58411830044252	0.288236806914347	1
7121	WBGene00012095	pssy-2	T27E9.5	Live	protein_coding_gene	0.0367491043704012	1.85930019693332	0.878395975736231	1
7122	WBGene00012097	abcf-2	T27E9.7	Live	protein_coding_gene	0.157850928488456	10.9550519749508	0.0823466703871317	1
7123	WBGene00012099	acc-4	T27E9.9	Live	protein_coding_gene	-0.247750647237468	4.0026547086755	0.0390252055536906	1
7124	WBGene00012100	sipa-1	T27F2.2	Live	protein_coding_gene	-0.0384138738147825	7.82392147336011	0.63506755904435	1
7125	WBGene00012101	zip-10	T27F2.4	Live	protein_coding_gene	-0.379591570698443	2.90787362253431	0.190355815802644	1
7126	WBGene00012103	clec-12	T27F6.2	Live	protein_coding_gene	-1.41299293142508	2.78909456840294	7.60908596899903e-13	2.17954658496008e-09
7127	WBGene00012104	sygl-1	T27F6.4	Live	protein_coding_gene	0.242752111593395	2.62315345077287	0.29230004980019	1
7128	WBGene00012105		T27F6.6	Live	protein_coding_gene	-0.0884449188635031	4.66084832187534	0.483040873408804	1
7129	WBGene00012106		T27F6.7	Live	protein_coding_gene	-0.0194942844895179	3.42836937563973	0.908917570140436	1
7130	WBGene00012107		T27F6.8	Live	protein_coding_gene	-0.0706720158868494	4.16644145118792	0.690826845265361	1
7131	WBGene00012109		T28A8.3	Live	protein_coding_gene	0.0495955389310986	2.01933219498943	0.813245303393918	1
7132	WBGene00012110		T28A8.4	Live	protein_coding_gene	-0.11120216083857	1.61276778495234	0.733793536876287	1
7133	WBGene00012111		T28A8.5	Live	protein_coding_gene	-0.152873416111608	1.0543628331387	0.615601738949682	1
7134	WBGene00012112		T28A8.6	Live	protein_coding_gene	0.333367147532238	2.79737977059205	0.0594431537280668	1
7135	WBGene00012113		T28B8.1	Live	protein_coding_gene	-0.0582818270214773	8.18819208517074	0.695797925581473	1
7136	WBGene00012114		T28B8.3	Live	protein_coding_gene	0.0866649074974829	4.2195253708172	0.618140936591846	1
7137	WBGene00012115		T28B8.4	Live	protein_coding_gene	0.0175755873771556	0.718648447219295	0.96886004425013	1
7138	WBGene00012116	del-4	T28B8.5	Live	protein_coding_gene	0.0488240947146182	2.46340195610277	0.780721484648621	1
7139	WBGene00012117		T28B11.1	Live	protein_coding_gene	0.077181301198494	8.91913693405808	0.445711098896552	1
7140	WBGene00012118	grsp-2	T28C6.1	Live	protein_coding_gene	0.0149492732104402	4.88140360531569	0.93526956197372	1
7141	WBGene00012119		T28C6.3	Live	protein_coding_gene	0.353436740724013	0.285845647006143	0.412598527669985	1
7142	WBGene00012121		T28C6.7	Live	protein_coding_gene	0.0172106470043239	8.05384800599497	0.843019828979992	1
7143	WBGene00012122		T28C6.8	Live	protein_coding_gene	0.118598229456113	3.56812800805332	0.476158204964628	1
7144	WBGene00012123		T28D6.3	Live	protein_coding_gene	-0.239716012779846	3.27677743712665	0.274787088712485	1
7145	WBGene00012124		T28D6.4	Live	protein_coding_gene	-0.287990303950972	5.41533295062475	0.00379631514755907	0.435376797562394
7146	WBGene00012125		T28D6.5	Live	protein_coding_gene	-0.129305486007146	6.69396969988531	0.212119662181794	1
7147	WBGene00012126		T28D6.6	Live	protein_coding_gene	-0.233754850204756	4.07420222954652	0.0723118990945371	1
7148	WBGene00012127		T28D6.7	Live	protein_coding_gene	0.121529549862698	5.06844015866508	0.299247752645946	1
7149	WBGene00012128	nra-1	T28F3.1	Live	protein_coding_gene	-0.0894480015473026	6.17505494971292	0.435379846856923	1
7150	WBGene00012130	slc-17.4	T28F3.4	Live	protein_coding_gene	0.0472925764419975	4.40903429154933	0.715643937486658	1
7151	WBGene00012131		T28F3.5	Live	protein_coding_gene	-0.000446449839478953	5.0700307739791	1	1
7152	WBGene00012132	ifta-2	T28F3.6	Live	protein_coding_gene	0.0960245692184895	2.05503501642731	0.611538756202629	1
7153	WBGene00012134		T28F3.8	Live	protein_coding_gene	0.0550001177678827	5.65581462531445	0.625846764429118	1
7154	WBGene00012135		T28F3.9	Live	protein_coding_gene	0.147664907591042	2.11121607452398	0.487193495112609	1
7155	WBGene00012136		T28F4.1	Live	protein_coding_gene	0.0152153363451772	6.71902839080786	0.86035035321404	1
7156	WBGene00012137	asic-2	T28F4.2	Live	protein_coding_gene	0.0713616171133853	1.75675823784541	0.729778158878114	1
7157	WBGene00012139		T28F4.4	Live	protein_coding_gene	0.0835898101051261	5.00220130842679	0.501517531902328	1
7158	WBGene00012140		T28F4.5	Live	protein_coding_gene	-0.108523606521112	8.82921440678935	0.452030347784699	1
7159	WBGene00012142		T28H10.1	Live	protein_coding_gene	-0.0380105389637473	2.32609016560964	0.850796692789218	1
7160	WBGene00012143		T28H10.2	Live	protein_coding_gene	0.16155870128684	2.40812354692637	0.409002321344112	1
7161	WBGene00012144		T28H10.3	Live	protein_coding_gene	0.109912200924856	7.44200187793986	0.414382862350634	1
7162	WBGene00012145	nlp-46	T28H10.4	Live	protein_coding_gene	0.483133854589226	0.547194881203711	0.0998316562225705	1
7163	WBGene00012148	inos-1	VF13D12L.1	Live	protein_coding_gene	0.244657754999037	9.68671928118183	0.0172134739164216	0.798766333896668
7164	WBGene00012149		VF13D12L.3	Live	protein_coding_gene	-0.0539692787920335	4.98970586617292	0.640922693301778	1
7165	WBGene00012150	syx-17	VF39H2L.1	Live	protein_coding_gene	-0.021193013899055	3.21945193117369	0.909501628870753	1
7166	WBGene00012151		VH15N14R.1	Live	protein_coding_gene	0.17899242026976	2.08563482555694	0.464373808070276	1
7167	WBGene00012152	cnc-10	VK10D6R.1	Live	protein_coding_gene	0.146142551905438	4.53439199734309	0.400627823900069	1
7168	WBGene00012155		VW02B12L.2	Live	protein_coding_gene	-0.182011709028729	1.88654176471693	0.430682822622046	1
7169	WBGene00012156	ebp-2	VW02B12L.3	Live	protein_coding_gene	0.0706121903736076	5.35509977327332	0.574284449686316	1
7170	WBGene00012157	adbp-1	VW02B12L.4	Live	protein_coding_gene	0.0957528590336406	3.36448136489182	0.502628071467155	1
7171	WBGene00012158	ucr-2.1	VW06B3R.1	Live	protein_coding_gene	-0.0129817217266681	8.44525584902611	0.893676535935553	1
7172	WBGene00012162	sek-6	VZC374L.1	Live	protein_coding_gene	0.0211983611209011	2.51425157677286	0.971906830526574	1
7173	WBGene00012163		VZK822L.2	Live	protein_coding_gene	-0.588325434708533	-0.316821382927588	0.564350141516591	1
7174	WBGene00012164		W01A8.2	Live	protein_coding_gene	0.342953834517126	0.665775171561211	0.322324250532219	1
7175	WBGene00012166	nuo-6	W01A8.4	Live	protein_coding_gene	-0.0507955057237583	6.81586936661339	0.570839771981533	1
7176	WBGene00012167	tofu-5	W01A8.5	Live	protein_coding_gene	-0.00359052821141218	3.61408038070662	0.985043631977137	1
7177	WBGene00012168		W01A8.6	Live	protein_coding_gene	-0.155944933554515	1.96315697595723	0.643542458403216	1
7178	WBGene00012169	ttbk-4	W01B6.2	Live	protein_coding_gene	0.107650790336223	-0.286790791107144	0.829257399702295	1
7179	WBGene00012170		W01B6.3	Live	protein_coding_gene	0.113203353228917	0.111341078678547	0.750350966562946	1
7180	WBGene00012176		W01C9.2	Live	protein_coding_gene	-0.278383360682639	-0.348787432975647	0.719985580732247	1
7181	WBGene00012178	glb-27	W01C9.5	Live	protein_coding_gene	0.0693496670960512	3.09437422861476	0.661698976660639	1
7182	WBGene00012179		W01D2.1	Live	protein_coding_gene	-0.0641755437935498	8.76840480163083	0.581929026778149	1
7183	WBGene00012182	osta-3	W01D2.5	Live	protein_coding_gene	0.098522621559906	4.96671985691188	0.325395670800961	1
7184	WBGene00012183		W01D2.6	Live	protein_coding_gene	0.409309700406978	1.09673488979533	0.139600159485407	1
7185	WBGene00012184	mnr-1	W01F3.1	Live	protein_coding_gene	-0.0619109169875541	3.57500002177943	0.700992605104236	1
7186	WBGene00012185		W01F3.2	Live	protein_coding_gene	0.0140221663872286	4.01453995547913	0.931189340640581	1
7187	WBGene00012186	mlt-11	W01F3.3	Live	protein_coding_gene	0.524021061044514	8.20065963564947	0.351291513852139	1
7188	WBGene00012187	rpb-11	W01G7.3	Live	protein_coding_gene	-0.0818102314046761	3.50324618707425	0.597350743408368	1
7189	WBGene00012188		W01G7.4	Live	protein_coding_gene	0.0618930111840598	4.55052203544263	0.598656493739468	1
7190	WBGene00012190		W02A2.5	Live	protein_coding_gene	-0.243929006806874	0.816107031534614	0.364597137383276	1
7191	WBGene00012192		W02A11.1	Live	protein_coding_gene	-0.00623286027076592	2.82391894509921	0.980272171871181	1
7192	WBGene00012193	vps-25	W02A11.2	Live	protein_coding_gene	-0.047337054289268	3.92885412987696	0.786171746275889	1
7193	WBGene00012194	toe-4	W02A11.3	Live	protein_coding_gene	-0.00637366961521009	6.65470378402254	0.94063039946298	1
7194	WBGene00012195	bath-34	W02A11.5	Live	protein_coding_gene	0.0250692735615727	0.335983374861993	1	1
7195	WBGene00012196	bath-35	W02A11.8	Live	protein_coding_gene	0.469198187049982	0.17816595519469	0.208544210881464	1
7196	WBGene00012197		W02B8.1	Live	protein_coding_gene	-0.0762190231278816	4.21923926555598	0.624829205486404	1
7197	WBGene00012198		W02B8.2	Live	protein_coding_gene	-0.228972317570955	3.78563438125391	0.151295136621945	1
7198	WBGene00012199	mltn-3	W02B8.3	Live	protein_coding_gene	0.161746310137416	3.18797652503534	0.795312946217344	1
7199	WBGene00012201		W02B12.1	Live	protein_coding_gene	0.228732105280428	3.16936239802234	0.20190011157529	1
7200	WBGene00012203	rga-1	W02B12.8	Live	protein_coding_gene	-0.00632220061460188	4.90780315988218	0.960696897174054	1
7201	WBGene00012204	mfn-1	W02B12.9	Live	protein_coding_gene	0.092495611038911	7.38398889475493	0.448427067340246	1
7202	WBGene00012205	metl-1	W02B12.10	Live	protein_coding_gene	-0.0953561181952785	4.31251050928923	0.398646102722648	1
7203	WBGene00012206		W02B12.11	Live	protein_coding_gene	0.0421903479437293	5.24745170150314	0.644651403249884	1
7204	WBGene00012208		W02D9.2	Live	protein_coding_gene	0.0300378416598907	4.83972990074572	0.778399695654987	1
7205	WBGene00012209	hmg-20	W02D9.3	Live	protein_coding_gene	0.0802206457510942	2.63769918613302	0.658699972771005	1
7206	WBGene00012210		W02D9.4	Live	protein_coding_gene	-0.241493047891339	0.918323906445506	0.477826239768523	1
7207	WBGene00012216		W02D9.10	Live	protein_coding_gene	-0.0175176198894426	6.86291208029782	0.874820254596902	1
7208	WBGene00012220		W03C9.2	Live	protein_coding_gene	0.00146608646797953	0.826858000478034	1	1
7209	WBGene00012221		W03C9.5	Live	protein_coding_gene	0.0485610510520475	4.70586269772267	0.720902952197329	1
7210	WBGene00012222		W03C9.6	Live	protein_coding_gene	-0.234955561831742	3.4265887230768	0.23993967146891	1
7211	WBGene00012225		W03G11.3	Live	protein_coding_gene	-0.227710646357746	1.7709562796115	0.571811663409622	1
7212	WBGene00012226		W03G11.4	Live	protein_coding_gene	0.00802368637206748	7.23365138704451	0.937767282176112	1
7213	WBGene00012228		W03H9.2	Live	protein_coding_gene	0.133723935124268	2.2995464421434	0.504511072035281	1
7214	WBGene00012230	cacn-1	W03H9.4	Live	protein_coding_gene	0.0715260366629006	4.76239399525055	0.537915147622931	1
7215	WBGene00012234	ints-4	W04A4.5	Live	protein_coding_gene	0.167650163088974	4.79622871885052	0.167065332275135	1
7216	WBGene00012235		W04A4.6	Live	protein_coding_gene	-0.146506057621129	3.32055318881309	0.265745413539667	1
7217	WBGene00012236		W04A8.1	Live	protein_coding_gene	-0.129370733456445	2.20773305240899	0.578802872016235	1
7218	WBGene00012237		W04A8.2	Live	protein_coding_gene	0.113046601731308	2.06179673880064	0.566439845312284	1
7219	WBGene00012239		W04A8.4	Live	protein_coding_gene	-0.145686165003846	5.37871325321482	0.457480557501331	1
7220	WBGene00012241		W04A8.6	Live	protein_coding_gene	0.022909138272428	3.91126221909966	0.863428142317437	1
7221	WBGene00012243		W04D2.4	Live	protein_coding_gene	-0.0414989391226955	4.6974036987001	0.692041523286432	1
7222	WBGene00012244	mrps-11	W04D2.5	Live	protein_coding_gene	0.118266118342842	7.20218920810861	0.240047959799102	1
7223	WBGene00012245	rbm-25	W04D2.6	Live	protein_coding_gene	-0.0239764490133558	7.68411977831112	0.7755319792483	1
7224	WBGene00012251	clec-49	W04E12.6	Live	protein_coding_gene	-0.172051544370146	3.71138704594869	0.335813309420212	1
7225	WBGene00012252		W04E12.7	Live	protein_coding_gene	0.0101487128189469	2.29427983379766	1	1
7226	WBGene00012253	clec-50	W04E12.8	Live	protein_coding_gene	0.0651457148033789	7.3887126056591	0.629830127138885	1
7227	WBGene00012254		W04E12.9	Live	protein_coding_gene	0.223705801770848	0.47689663357747	0.540457089824678	1
7228	WBGene00012255	lpr-6	W04G3.1	Live	protein_coding_gene	-0.355373531624918	5.56319290067499	0.67229079674742	1
7229	WBGene00012256	lpr-5	W04G3.2	Live	protein_coding_gene	0.71746257458319	6.97176278249917	0.341692739785101	1
7230	WBGene00012257	lpr-4	W04G3.3	Live	protein_coding_gene	0.578859607164086	6.21245127156749	0.482286580659388	1
7231	WBGene00012258		W04G3.5	Live	protein_coding_gene	-0.0533919609613896	5.49042777734227	0.588890603492858	1
7232	WBGene00012259	sulp-7	W04G3.6	Live	protein_coding_gene	-0.0535716471285328	4.28295569647052	0.693387603710041	1
7233	WBGene00012260		W04G3.7	Live	protein_coding_gene	0.0633844127274691	1.46705527188349	0.881759731149256	1
