WB_id	symbol	sequence	live_dead	type	logFC	logCPM	PValue	FDR
9296	WBGene00016233	nhr-290	C29G2.5	Live	protein_coding_gene	3.64958895541615	0.805553538809043	1.27437364573691e-13	4.48772543748317e-13
9297	WBGene00016234		C29G2.6	Live	protein_coding_gene	0.431566134473401	2.34308290857765	0.0218694736955855	0.0294153458178226
9298	WBGene00016235		C29H12.2	Live	protein_coding_gene	-2.22067610755674	7.0544153077712	4.73796552827181e-92	1.9725913458113e-90
9299	WBGene00016236	heri-1	C29H12.5	Live	protein_coding_gene	0.072145198439085	1.88486285884884	0.758676632637213	0.786576424832066
9300	WBGene00016237		C29H12.6	Live	protein_coding_gene	1.47629901676135	4.5283357297408	2.69946162037378e-36	2.60875096673369e-35
9301	WBGene00016238	mob-4	C30A5.3	Live	protein_coding_gene	-0.296474547477368	5.46496976776638	0.00112243759641515	0.00176267009384406
9302	WBGene00016239		C30A5.4	Live	protein_coding_gene	0.86364493718704	-0.14379759818234	0.0993991180564232	0.122134022718265
9303	WBGene00016242		C30A5.10	Live	protein_coding_gene	-5.55312074698338	3.35444215887679	3.97418619007616e-117	2.91888690329594e-115
9304	WBGene00016244		C30B5.2	Live	protein_coding_gene	-0.4635510486327	5.49571206357366	1.20650131599046e-05	2.31256850208985e-05
9305	WBGene00016245	rbmx-2	C30B5.4	Live	protein_coding_gene	-0.513193091958505	4.41818705028218	1.88524433906115e-05	3.54755872080328e-05
9306	WBGene00016246	daf-37	C30B5.5	Live	protein_coding_gene	1.3743007876922	2.69573562212349	1.44169257970419e-10	4.12381089005859e-10
9307	WBGene00016247		C30B5.6	Live	protein_coding_gene	-0.434418275384721	1.53535864891023	0.224569741370066	0.259650265270209
9308	WBGene00016248		C30B5.7	Live	protein_coding_gene	1.33429570814442	3.1705429167712	3.75865502695296e-15	1.43550552789387e-14
9309	WBGene00016249	mrpl-32	C30C11.1	Live	protein_coding_gene	-1.51518990158078	4.82108228659598	6.14428996622544e-55	1.06278406879566e-53
9310	WBGene00016250	hsp-110	C30C11.4	Live	protein_coding_gene	-1.62423802199654	8.45253676757261	3.18175124626655e-15	1.22267350010812e-14
9311	WBGene00016254	fbxb-114	C30E1.5	Live	protein_coding_gene	0.911446523917061	0.693039585498513	0.00397008171798314	0.00585034575213032
9312	WBGene00016258	vha-16	C30F8.2	Live	protein_coding_gene	-0.458047513402196	8.6987879193827	1.76623800152982e-07	3.99621811341391e-07
9313	WBGene00016259		C30F8.3	Live	protein_coding_gene	-4.62034265778553	1.30095312881859	5.39596256773129e-43	6.48874692653632e-42
9314	WBGene00016260	rege-1	C30F12.1	Live	protein_coding_gene	-0.418889891492991	4.97888842561005	0.00226712867379348	0.00343559590160514
9315	WBGene00016261		C30F12.2	Live	protein_coding_gene	0.468205506767361	5.02113316193971	1.58557955364193e-05	3.00220390894496e-05
9316	WBGene00016262		C30F12.3	Live	protein_coding_gene	1.9652483866074	2.9533723807638	2.86155031563987e-22	1.57204156580722e-21
9317	WBGene00016263		C30F12.4	Live	protein_coding_gene	0.712679702841358	0.551597397108831	0.0716010511887759	0.0897095840368864
9318	WBGene00016264		C30F12.5	Live	protein_coding_gene	0.243053899547364	3.6277161592142	0.124887286643538	0.151041692223337
9319	WBGene00016265	trhr-1	C30F12.6	Live	protein_coding_gene	-0.817794282724285	3.78143629179991	5.96902438570877e-07	1.2929275143999e-06
9320	WBGene00016266	idhg-2	C30F12.7	Live	protein_coding_gene	0.55209616185558	5.87508191823719	1.42114963184926e-08	3.51714273843875e-08
9321	WBGene00016268		C30G4.2	Live	protein_coding_gene	2.26031806871968	0.705993987145292	7.13202881957506e-08	1.66848932953208e-07
9322	WBGene00016269		C30G4.4	Live	protein_coding_gene	2.32340488992174	5.55165789859916	7.73334196870553e-46	1.02552707107223e-44
9323	WBGene00016273		C30G12.1	Live	protein_coding_gene	-5.86806521566974	2.65564355164763	1.48765344329654e-79	4.69298956275178e-78
9324	WBGene00016274		C30G12.2	Live	protein_coding_gene	0.268078366897406	4.71625815254527	0.0865224437978031	0.107250687214137
9325	WBGene00016276		C30G12.4	Live	protein_coding_gene	-3.57689537646797	1.69449083298886	1.07266332312783e-31	8.674581656599e-31
9326	WBGene00016277		C30G12.6	Live	protein_coding_gene	0.737094003065462	2.96923212624716	0.0147230656737108	0.0202267382809484
9327	WBGene00016278	erp-44.1	C30H7.2	Live	protein_coding_gene	-0.211618401629247	6.32925822831122	0.0367917607191148	0.048086475362216
9328	WBGene00016279		C31B8.1	Live	protein_coding_gene	0.974801799298862	0.561214328745586	0.0144548334860247	0.0198906730579213
9329	WBGene00016281	pals-32	C31B8.4	Live	protein_coding_gene	2.27150123567804	0.445981069935603	4.83243649941044e-09	1.23988096640194e-08
9330	WBGene00016282		C31B8.7	Live	protein_coding_gene	-0.255608778114069	2.89432916456702	0.117727769819398	0.142974401708931
9331	WBGene00016283	zmp-3	C31B8.8	Live	protein_coding_gene	1.53629551864572	3.17460930496463	7.41303987481908e-10	2.01613287290465e-09
9332	WBGene00016289	lntl-1	C31H1.6	Live	protein_coding_gene	0.517614569522484	5.27137361946032	6.95626320431124e-07	1.49635929126082e-06
9333	WBGene00016291		C31H1.8	Live	protein_coding_gene	0.398722828543975	1.68954167761146	0.133917279271478	0.161078632210137
9334	WBGene00016292	tbc-7	C31H2.1	Live	protein_coding_gene	0.216368369991179	5.36458610792888	0.0341679546282633	0.0448471677606158
9335	WBGene00016293		C31H2.3	Live	protein_coding_gene	1.44181423111174	2.6152962610254	1.27036745029646e-12	4.21064629093865e-12
9336	WBGene00016294		C31H2.4	Live	protein_coding_gene	0.559814721918191	2.5113574538708	0.00426528736821559	0.0062563955026202
9337	WBGene00016295	fbxc-40	C32B5.1	Live	protein_coding_gene	2.05940373922295	3.42971173670844	8.77254019137473e-25	5.38304715599267e-24
9338	WBGene00016302	fbxc-7	C32B5.9	Live	protein_coding_gene	1.95633641382229	2.34541573553357	2.4257716268738e-14	8.87178274772384e-14
9339	WBGene00016303	fbxc-32	C32B5.10	Live	protein_coding_gene	3.64427904423624	2.01531466019988	8.56835469403557e-26	5.51037161778076e-25
9340	WBGene00016308		C32B5.15	Live	protein_coding_gene	2.10840388103487	0.0267425781453013	0.000252766068992166	0.000427454910863833
9341	WBGene00016310		C32D5.1	Live	protein_coding_gene	1.76059827960738	3.69424436605786	4.51639311035003e-34	3.99776156529253e-33
9342	WBGene00016311	efr-3	C32D5.3	Live	protein_coding_gene	0.128797594220944	7.09722287901014	0.10979780490075	0.133980076832968
9343	WBGene00016313	set-4	C32D5.5	Live	protein_coding_gene	-0.240844089430434	4.96092946552179	0.017608465060775	0.0239631733751824
9344	WBGene00016314		C32D5.6	Live	protein_coding_gene	0.67836554042402	4.2744367073134	3.85790356729518e-07	8.48608430207366e-07
9345	WBGene00016315		C32D5.7	Live	protein_coding_gene	0.927972747531144	4.27626005137175	1.98704958717708e-16	8.17538758619656e-16
9346	WBGene00016316		C32D5.8	Live	protein_coding_gene	-0.267886696458779	5.71730664400691	0.0326556374983002	0.042974734930686
9347	WBGene00016317		C32D5.10	Live	protein_coding_gene	0.0481275385599936	5.32553313732862	0.595221328015409	0.633528527038993
9348	WBGene00016318		C32D5.11	Live	protein_coding_gene	0.570160982845439	6.41777182561389	4.41606688396481e-12	1.4095589461142e-11
9349	WBGene00016319		C32D5.12	Live	protein_coding_gene	-4.94887751119043	2.66387771864009	5.26970786082391e-74	1.44861335859347e-72
9350	WBGene00016321	tppp-1	C32E8.3	Live	protein_coding_gene	0.0463438898858634	5.6905567263508	0.674139971617408	0.708106540044335
9351	WBGene00016323		C32E8.5	Live	protein_coding_gene	-0.0985550745678948	4.66213638611521	0.349706784910393	0.390800606545463
9352	WBGene00016324		C32E8.6	Live	protein_coding_gene	0.934671835104423	3.4883815222773	7.57540787795453e-12	2.37823304752443e-11
9353	WBGene00016325		C32E8.9	Live	protein_coding_gene	-1.38726195529822	3.07779570171601	2.09992666965538e-23	1.21712463629317e-22
9354	WBGene00016326	ubr-1	C32E8.11	Live	protein_coding_gene	-0.0627998494865238	7.72284285160984	0.556204804291411	0.595586183705539
9355	WBGene00016328	pde-5	C32E12.2	Live	protein_coding_gene	1.21076812545377	2.97879176083508	5.53087827071924e-12	1.75056880869041e-11
9356	WBGene00016329	osr-1	C32E12.3	Live	protein_coding_gene	-7.04792911608943	3.99239247406178	4.77654479176583e-112	3.1380584636546e-110
9357	WBGene00016330		C32E12.4	Live	protein_coding_gene	-0.682773328248709	4.90694573374515	1.30550443175786e-08	3.23765099075949e-08
9358	WBGene00016331	obr-4	C32F10.1	Live	protein_coding_gene	0.370428890399536	6.31035258676381	4.80351878167671e-05	8.71497288968506e-05
9359	WBGene00016332		C32F10.4	Live	protein_coding_gene	3.77012395433223	7.59292456211097	1.01781821940959e-151	1.51845755608169e-149
9360	WBGene00016333		C32F10.8	Live	protein_coding_gene	-0.303942758073091	7.67948242502221	0.00622229257507257	0.00895095161311665
9361	WBGene00016334		C33C12.1	Live	protein_coding_gene	1.62361580521096	1.83890972685332	4.28947256480876e-07	9.40505604304824e-07
9362	WBGene00016335	gba-1	C33C12.3	Live	protein_coding_gene	0.197384402391127	4.91084677958751	0.152055582707047	0.180980641197567
9363	WBGene00016336		C33C12.4	Live	protein_coding_gene	0.614841955598837	0.767176347465379	0.0645834565965078	0.0815665137015155
9364	WBGene00016337	fbxb-38	C33C12.5	Live	protein_coding_gene	-0.100185355416272	1.51100126846113	0.780197674372508	0.806262435411145
9365	WBGene00016339		C33C12.7	Live	protein_coding_gene	0.958672976265196	1.12225684016625	0.00548696342598665	0.00793780708959403
9366	WBGene00016341	mtq-2	C33C12.9	Live	protein_coding_gene	0.00549290793113696	3.16218755283395	1	1
9367	WBGene00016342		C33C12.10	Live	protein_coding_gene	0.646415752338523	5.82534421769994	1.00795503867586e-08	2.52244138806843e-08
9368	WBGene00016343	cnnm-3	C33D12.2	Live	protein_coding_gene	0.337879466228408	4.78385245190961	0.00869175835331051	0.0122776766087497
9369	WBGene00016344	rsef-1	C33D12.6	Live	protein_coding_gene	0.510806397034603	1.67581478591763	0.0339119497326857	0.0445257557821346
9370	WBGene00016345		C33E10.1	Live	protein_coding_gene	2.64952041868404	1.94268328371049	7.02437477064599e-23	3.97169741275925e-22
9371	WBGene00016346	fbxa-120	C33E10.2	Live	protein_coding_gene	0.270162444285215	1.75887605505313	0.191426899089738	0.224171385835096
9372	WBGene00016349		C33E10.8	Live	protein_coding_gene	0.664718539657335	1.56900683722132	0.0253522294471229	0.033851820822459
9373	WBGene00016350		C33E10.10	Live	protein_coding_gene	0.0449935636770675	0.707662888602566	0.947340307389316	0.955412145794647
9374	WBGene00016352	tbck-1	C33F10.2	Live	protein_coding_gene	-0.218381389487827	3.63191645127813	0.0786383875232515	0.0979440808859908
9375	WBGene00016353		C33F10.4	Live	protein_coding_gene	0.125626861361571	2.24549930181805	0.489040472379687	0.530689320004688
9376	WBGene00016354	rig-6	C33F10.5	Live	protein_coding_gene	-0.116378751607829	8.23919343939592	0.166021015980034	0.196411117699161
9377	WBGene00016355	lact-5	C33F10.7	Live	protein_coding_gene	-0.467588403892723	3.86953615708146	0.00206741236719314	0.00315262776010861
9378	WBGene00016359	fbxb-88	C33F10.13	Live	protein_coding_gene	-0.59826000405163	2.91304042570082	0.000311277505113209	0.000521722226826376
9379	WBGene00016360		C33G8.2	Live	protein_coding_gene	2.37815060853168	2.30957050584017	6.28996702327758e-13	2.12815751730171e-12
9380	WBGene00016362		C33G8.4	Live	protein_coding_gene	1.00004162287038	6.42110486762781	3.13182968848833e-13	1.07874133714598e-12
9381	WBGene00016363	srab-4	C33G8.5	Live	protein_coding_gene	1.8062753135593	2.67779638337864	7.26168833777582e-20	3.56537197029912e-19
9382	WBGene00016364	nhr-161	C33G8.7	Live	protein_coding_gene	1.10172107211405	3.20135113444191	1.14882153396095e-08	2.86196242988149e-08
9383	WBGene00016365	nhr-139	C33G8.8	Live	protein_coding_gene	1.18243331439325	2.71343166818303	3.49909771263929e-10	9.74982051370036e-10
9384	WBGene00016366	nhr-140	C33G8.9	Live	protein_coding_gene	1.16613620703526	3.18267023476078	7.68103437525836e-12	2.40980885700877e-11
9385	WBGene00016367	nhr-162	C33G8.10	Live	protein_coding_gene	1.40043325101501	2.77719266213827	5.89823160399976e-11	1.7331652243021e-10
9386	WBGene00016368	nhr-163	C33G8.12	Live	protein_coding_gene	0.85061378739153	2.91455322566573	3.44565274352183e-06	6.97014669388696e-06
9387	WBGene00016373	swd-2.1	C33H5.6	Live	protein_coding_gene	-0.401557644630625	1.83371312975323	0.091660663662057	0.11317906931356
9388	WBGene00016374	swd-2.2	C33H5.7	Live	protein_coding_gene	-1.0055228014438	4.02702986963009	2.85286345001628e-19	1.36696923155347e-18
9389	WBGene00016375	rpap-3	C33H5.8	Live	protein_coding_gene	-0.559822920412389	4.23438871030656	2.91368493264798e-06	5.92416178384218e-06
9390	WBGene00016376	sec-10	C33H5.9	Live	protein_coding_gene	-0.22085127784915	5.47777422503396	0.0418686168425797	0.0542859252597706
9391	WBGene00016378	imp-3	C33H5.11	Live	protein_coding_gene	0.45446841407592	5.31446049823749	1.40166360373803e-05	2.66949815594894e-05
9392	WBGene00016379		C33H5.13	Live	protein_coding_gene	0.318921332386332	3.20788052955166	0.036551351736012	0.0477766231234064
9393	WBGene00016380	ntp-1	C33H5.14	Live	protein_coding_gene	-2.2907847338279	4.47063446342377	5.95194393696923e-71	1.51679254564543e-69
9394	WBGene00016381	sgo-1	C33H5.15	Live	protein_coding_gene	-0.722045421699195	1.99505252541861	0.00129518073368025	0.00202153209108201
9395	WBGene00016383	zgpa-1	C33H5.17	Live	protein_coding_gene	0.221997874459537	4.49935975002942	0.0718064292223927	0.0899354332595635
9396	WBGene00016384	cdgs-1	C33H5.18	Live	protein_coding_gene	0.788880824049024	5.85392657063462	1.35157117807448e-13	4.75373340186215e-13
9397	WBGene00016386	tag-272	C34B2.1	Live	protein_coding_gene	-0.780795578307361	0.732529670553897	0.0198068025268364	0.0268045947074885
9398	WBGene00016387	kbp-5	C34B2.2	Live	protein_coding_gene	-1.07047310814551	2.40231639448741	7.49750478526744e-07	1.60940143187351e-06
9399	WBGene00016390	ttc-1	C34B2.5	Live	protein_coding_gene	-1.22738917990516	3.11867785741245	2.41100866031927e-19	1.15990816369139e-18
9400	WBGene00016391	lonp-1	C34B2.6	Live	protein_coding_gene	-1.51177141626201	5.67002496522822	8.69827119062788e-56	1.53230799498367e-54
9401	WBGene00016392	sdha-2	C34B2.7	Live	protein_coding_gene	-1.60684113795008	3.79247613660316	1.14005083067502e-31	9.2039503928566e-31
9402	WBGene00016393		C34B2.8	Live	protein_coding_gene	-0.379518474234713	7.48218422116652	8.39649955573679e-05	0.000149125330651367
9403	WBGene00016394		C34B2.9	Live	protein_coding_gene	-1.33686750601972	1.21907209147704	7.34067832286172e-08	1.71394188033951e-07
9404	WBGene00016395	spcs-1	C34B2.10	Live	protein_coding_gene	-1.72507605425914	4.76632127752831	2.12677863627833e-51	3.28229780482523e-50
9405	WBGene00016396		C34B2.11	Live	protein_coding_gene	-0.72414510462699	4.48725477244198	5.32464030940246e-08	1.25916432972463e-07
9406	WBGene00016397	maph-9	C34D4.1	Live	protein_coding_gene	1.03933180427497	2.26515216764408	1.01896455433296e-07	2.35342853526152e-07
9407	WBGene00016400		C34D4.4	Live	protein_coding_gene	-1.15801562412682	4.52297754723819	9.30822154113897e-23	5.23203881131053e-22
9408	WBGene00016402		C34D4.10	Live	protein_coding_gene	-0.916627679647065	0.0813254562938711	0.00860338725625456	0.0121564435955089
9409	WBGene00016403	grsp-3	C34D4.11	Live	protein_coding_gene	2.86250728810039	0.542277063064058	1.51138299174132e-10	4.31797869693182e-10
9410	WBGene00016404	mutd-1	C34D4.13	Live	protein_coding_gene	-0.818047723120645	4.01908513915945	2.41563104864126e-12	7.86466648752901e-12
9411	WBGene00016405	hecd-1	C34D4.14	Live	protein_coding_gene	0.216243713787511	9.86113663851871	0.0532143470595806	0.0680296240817025
9412	WBGene00016406		C34D10.1	Live	protein_coding_gene	0.14418513725242	3.63084741714857	0.339247433042879	0.38012061774684
9413	WBGene00016407	unk-1	C34D10.2	Live	protein_coding_gene	2.47852822403288	8.48298116413161	4.50254395278294e-94	1.97203163583356e-92
9414	WBGene00016408	prmt-5	C34E10.5	Live	protein_coding_gene	-0.54812685009925	5.86722699458296	6.93016583325155e-09	1.75763830465431e-08
9415	WBGene00016409	sumv-1	C34E10.8	Live	protein_coding_gene	0.4663232291693	5.36309944135021	2.85261547659783e-06	5.80328961020372e-06
9416	WBGene00016411		C34E10.10	Live	protein_coding_gene	-0.896252583632673	3.9458008430086	9.43249381779982e-13	3.15194065465537e-12
9417	WBGene00016412	mrps-26	C34E10.11	Live	protein_coding_gene	-0.973008823826378	5.39685118025412	3.36688272295124e-23	1.93113713889098e-22
9418	WBGene00016415	ampd-1	C34F11.3	Live	protein_coding_gene	0.562667229510305	8.58399824436127	9.31899934135952e-11	2.69956934803704e-10
9419	WBGene00016416		C34F11.5	Live	protein_coding_gene	1.39687526287202	1.30618126806929	1.70446929880756e-06	3.54765430860658e-06
9420	WBGene00016417		C34F11.8	Live	protein_coding_gene	3.84398896888537	4.79148038496311	2.62417563899183e-111	1.68535621083592e-109
9421	WBGene00016418	hpo-27	C34G6.1	Live	protein_coding_gene	-0.649801483450686	6.6213020258935	0.00208648599447958	0.0031810360243705
9422	WBGene00016419	tyr-4	C34G6.2	Live	protein_coding_gene	1.39302112384106	5.57804394912298	2.36986147981494e-27	1.64046187114111e-26
9423	WBGene00016421	cdc-7	C34G6.5	Live	protein_coding_gene	-0.811016445228028	1.40581885011064	0.00192447083595017	0.00294563121860407
9424	WBGene00016422	noah-1	C34G6.6	Live	protein_coding_gene	-7.1576363430428	8.26216362494659	5.008505060246e-45	6.49156646813061e-44
9425	WBGene00016423	tag-275	C34H3.1	Live	protein_coding_gene	-1.53199787305292	2.83353040137278	1.51387654230328e-19	7.35472857492114e-19
9426	WBGene00016424		C34H4.1	Live	protein_coding_gene	-0.343483424593684	1.2742003716543	0.282834263026221	0.321258808395712
9427	WBGene00016425		C34H4.2	Live	protein_coding_gene	-1.46309401923565	3.14589719786303	1.45711730051619e-11	4.48213788187132e-11
9428	WBGene00016427		C34H4.5	Live	protein_coding_gene	0.2686417699977	2.32858866684029	0.13739287959493	0.164926730496906
9429	WBGene00016428	dmsr-7	C35A11.1	Live	protein_coding_gene	0.534114907948835	3.77922334424394	0.000367240966656358	0.000610448598474043
9430	WBGene00016429		C35A11.2	Live	protein_coding_gene	-3.7738165742201	1.50725538753988	3.88352015648642e-14	1.40383078448255e-13
9431	WBGene00016431		C35A11.4	Live	protein_coding_gene	-0.948721442724704	2.57067531397031	5.55715794299331e-06	1.10021587032831e-05
9432	WBGene00016432		C35B1.2	Live	protein_coding_gene	0.654387325112332	3.70975065423884	2.42064684964384e-05	4.51177826400301e-05
9433	WBGene00016435		C35B1.5	Live	protein_coding_gene	-0.902430071252628	7.55773571673685	5.15873728577353e-11	1.52305577008552e-10
9434	WBGene00016436		C35B1.7	Live	protein_coding_gene	0.332449822281397	1.26270003885438	0.368104232147783	0.409633940390097
9435	WBGene00016438		C35B8.3	Live	protein_coding_gene	0.561269201927447	4.33682024574166	2.83101722766303e-05	5.24322109589938e-05
9436	WBGene00016439		C35D10.1	Live	protein_coding_gene	-0.66017276062948	5.06578470317523	2.34536733725972e-11	7.10751223542865e-11
9437	WBGene00016440	gipc-1	C35D10.2	Live	protein_coding_gene	-0.0647322574335147	-0.0657902582470545	0.923195583841306	0.93424860761136
9438	WBGene00016442		C35D10.5	Live	protein_coding_gene	-1.25979222104916	3.83974948092321	2.70327823770789e-31	2.15090838446958e-30
9439	WBGene00016443		C35D10.6	Live	protein_coding_gene	-0.236648603191959	4.36489897244243	0.0399736368891513	0.0519842393104899
9440	WBGene00016444		C35D10.7	Live	protein_coding_gene	0.135535602226864	4.54816481871679	0.192123938752541	0.224969262596181
9441	WBGene00016445		C35D10.8	Live	protein_coding_gene	-0.035590899747889	0.785340943450482	0.939933867475415	0.949011832920895
9442	WBGene00016446		C35D10.10	Live	protein_coding_gene	-1.00835975649555	4.74387877996376	5.16867548574817e-22	2.81252926697892e-21
9443	WBGene00016448		C35D10.12	Live	protein_coding_gene	1.22244655290003	3.55817702517712	2.18972433570564e-16	8.98602634268658e-16
9444	WBGene00016449	tost-1	C35D10.13	Live	protein_coding_gene	-1.49308666455967	3.63017907322427	2.18365317654191e-15	8.45936726925431e-15
9445	WBGene00016450	clec-5	C35D10.14	Live	protein_coding_gene	-0.199181096821361	4.28024969096259	0.156016943199249	0.185372047494578
9446	WBGene00016452		C35D10.17	Live	protein_coding_gene	0.54921099424405	4.56088357754302	1.48209346811164e-05	2.81220755833266e-05
9447	WBGene00016453	vet-2	C35E7.1	Live	protein_coding_gene	1.5758954462221	2.63668963569921	8.5779116862937e-08	1.99404075914784e-07
9448	WBGene00016454		C35E7.2	Live	protein_coding_gene	0.889866978860113	5.60155515898114	4.59204880702063e-16	1.8473967138806e-15
9449	WBGene00016456		C35E7.4	Live	protein_coding_gene	2.37578800470941	6.7379806269888	6.64572661095212e-128	6.14065138851976e-126
9450	WBGene00016457		C35E7.5	Live	protein_coding_gene	1.41403439794728	3.087847178414	0.000488279201308763	0.000800221389305882
9451	WBGene00016458		C35E7.6	Live	protein_coding_gene	1.31140779264929	5.01293825764516	7.0593102647352e-06	1.38194972131681e-05
9452	WBGene00016460		C35E7.8	Live	protein_coding_gene	0.370545913862166	0.82139549877387	0.19267262891106	0.225519564503449
9453	WBGene00016463		C35E7.11	Live	protein_coding_gene	0.800329721111838	4.85630272118308	1.35621896018494e-12	4.48171849279389e-12
9454	WBGene00016464		C36B7.1	Live	protein_coding_gene	0.238745780594283	0.323675517214167	0.554302767369264	0.593860280839512
9455	WBGene00016465		C36B7.2	Live	protein_coding_gene	1.93435022697594	1.07286414385238	2.16162642752941e-08	5.27677069968913e-08
9456	WBGene00016466		C36B7.3	Live	protein_coding_gene	1.53784388602927	0.0430531142783478	0.000560190379312392	0.000911295617050441
9457	WBGene00016467		C36B7.4	Live	protein_coding_gene	0.427890939336332	0.054066838091816	0.257397821704178	0.294515586997462
9458	WBGene00016468		C36B7.5	Live	protein_coding_gene	-4.17331713646033	1.84507612130607	5.40548852075049e-37	5.35020087036548e-36
9459	WBGene00016469		C36B7.6	Live	protein_coding_gene	-1.09547792475135	5.46472436952534	7.04708949636632e-27	4.75628726517241e-26
9460	WBGene00016471	srab-8	C36C5.2	Live	protein_coding_gene	2.63094741906511	-0.115731095871682	6.94025997988302e-08	1.62548492938487e-07
9461	WBGene00016485	meg-4	C36C9.1	Live	protein_coding_gene	2.94078551545914	-0.346428763485841	7.32529540479768e-06	1.43167140812653e-05
9462	WBGene00016487		C36C9.4	Live	protein_coding_gene	0.490010833602389	-0.0376752607142146	0.267068168686057	0.304728354996949
9463	WBGene00016488		C36C9.5	Live	protein_coding_gene	1.95010170120434	0.644226759211128	9.88046453202389e-06	1.91201206631058e-05
9464	WBGene00016489	fubl-3	C36E6.1	Live	protein_coding_gene	-0.180316361557012	6.34824786710321	0.0482481659358882	0.0620519246168993
9465	WBGene00016490		C36E6.2	Live	protein_coding_gene	-0.2369906413124	3.9644946585686	0.0503780092906709	0.0646575722789667
9466	WBGene00016492		C37A2.6	Live	protein_coding_gene	-1.86206349515798	0.717093124064259	1.05746964514167e-11	3.28597966103688e-11
9467	WBGene00016493		C37A2.7	Live	protein_coding_gene	-0.436879346526622	9.59677083600814	0.000101059509837822	0.000177941271194651
9468	WBGene00016494		C37A2.8	Live	protein_coding_gene	0.241036782293576	4.57187758573956	0.0306222571708364	0.0404549365557347
9469	WBGene00016495		C37C3.1	Live	protein_coding_gene	0.374847434227487	4.64290431319654	0.00357289155334954	0.00529748134386583
9470	WBGene00016496		C37C3.2	Live	protein_coding_gene	-0.293694335760213	8.31135643049763	0.000466024555840107	0.000766028197950421
9471	WBGene00016499		C37C3.7	Live	protein_coding_gene	1.5747294835865	2.43629170257077	6.11572534203076e-15	2.31289723656099e-14
9472	WBGene00016500	memo-1	C37C3.8	Live	protein_coding_gene	1.35327459542002	6.8413332238018	9.05869431072505e-46	1.1979558625873e-44
9473	WBGene00016501		C37C3.9	Live	protein_coding_gene	1.03365903822867	3.17648873117797	4.13146992370468e-08	9.85524854218828e-08
9474	WBGene00016503		C37C3.11	Live	protein_coding_gene	1.01044521551452	2.28903691952424	1.48116010764316e-07	3.37520685149806e-07
9475	WBGene00016504		C37C3.12	Live	protein_coding_gene	2.78463615688566	4.5297571527974	2.70606613984486e-64	5.86327976624177e-63
9476	WBGene00016505	ttr-33	C37C3.13	Live	protein_coding_gene	0.907078393095819	4.98353249286962	9.35966200962714e-07	1.99181395693729e-06
9477	WBGene00016506	abhd-5.1	C37H5.2	Live	protein_coding_gene	0.0415195586057612	3.5030974361385	0.828251605162203	0.849424954467101
9478	WBGene00016507	abhd-5.2	C37H5.3	Live	protein_coding_gene	0.533278795141589	4.04624043162478	6.92382201454049e-05	0.000123845358926251
9479	WBGene00016508		C37H5.5	Live	protein_coding_gene	-0.840003566546681	5.86581640552231	1.08937077952906e-12	3.62246768154522e-12
9480	WBGene00016509	adss-1	C37H5.6	Live	protein_coding_gene	2.2788394347148	10.1144064492652	6.37750211322413e-134	7.08051048570511e-132
9481	WBGene00016511		C37H5.13	Live	protein_coding_gene	-0.908366590903884	4.58255109904735	1.10132545757975e-08	2.74889912921876e-08
9482	WBGene00016513		C38C3.4	Live	protein_coding_gene	4.15310427120671	5.90983052850129	1.5269568729747e-184	3.36447328226826e-182
9483	WBGene00016514		C38C3.6	Live	protein_coding_gene	1.19138069473228	1.94851377483919	5.42353273282757e-07	1.17869250075199e-06
9484	WBGene00016517	nhr-260	C38C3.9	Live	protein_coding_gene	0.00416782760499619	1.64482704228623	1	1
9485	WBGene00016518		C38C5.1	Live	protein_coding_gene	1.07873386186357	0.172647692498773	0.00816470773532832	0.0115742793413216
9486	WBGene00016520		C39B5.2	Live	protein_coding_gene	0.346800430588345	1.6101106439285	0.174644219600968	0.205864568981487
9487	WBGene00016521	fbxa-62	C39B5.3	Live	protein_coding_gene	2.85011103371545	0.216614833861158	1.65250006151867e-09	4.38604630857493e-09
9488	WBGene00016522	fbxa-38	C39B5.4	Live	protein_coding_gene	0.361130843995745	3.10623609853562	0.0638420486531459	0.0806809946550727
9489	WBGene00016524		C39B5.6	Live	protein_coding_gene	-0.721888558999517	2.99239346676673	2.17381753076056e-06	4.47126449455015e-06
9490	WBGene00016530		C39D10.2	Live	protein_coding_gene	1.83120972918156	5.05759358753903	3.5134046744253e-34	3.13709362513212e-33
9491	WBGene00016531	pcyt-2.2	C39D10.3	Live	protein_coding_gene	0.113982420873001	1.88487408813819	0.60873770176515	0.6462338866415
9492	WBGene00016532		C39D10.5	Live	protein_coding_gene	0.858394380575719	3.28763708235682	2.30113830320458e-08	5.6077765490039e-08
9493	WBGene00016533		C39D10.6	Live	protein_coding_gene	0.279572720492328	2.81432515258708	0.114954772868021	0.13985578126196
9494	WBGene00016534		C39D10.7	Live	protein_coding_gene	0.476474351122845	1.03987583186697	0.166585912081272	0.197030591529274
9495	WBGene00016535		C39D10.8	Live	protein_coding_gene	1.75108122022125	4.13662573776644	1.57178455025931e-36	1.52928657125094e-35
9496	WBGene00016538		C39F7.1	Live	protein_coding_gene	0.67361360714396	2.5686156959598	0.000503581534907778	0.000824262256337052
9497	WBGene00016539	madd-2	C39F7.2	Live	protein_coding_gene	0.2013075945206	5.02172879178698	0.0620930101512397	0.0786083347817604
